Quantity,Discount,Profit,Shipping Cost,Month,Year,Day_of_Week,Is_Weekend,Total_sales,Day_of_Month,Order Priority_Encoded,Ship Mode_Encoded,Market_Encoded,Category_Encoded,Sub-Category_Encoded
6,0.4,-328.032,26.375915188145832,11,2013,4,0,1205.3279873285242,15,3,3,5,0,5
6,0.002,17.27328,26.375915188145832,4,2012,4,0,1205.3279873285242,20,3,3,5,2,6
5,0.0,116.1,26.375915188145832,11,2013,0,0,1205.3279873285242,25,1,2,0,2,13
3,0.0,164.6316,26.375915188145832,3,2011,4,0,1763.91,11,1,2,6,2,13
6,0.15,111.15,26.375915188145832,10,2014,0,0,1205.3279873285242,13,3,3,4,2,11
3,0.4,-362.556,26.375915188145832,10,2013,4,0,1717.3619999999999,4,1,2,0,2,6
4,0.0,292.8,26.375915188145832,4,2013,4,0,1205.3279873285242,26,1,2,0,2,6
3,0.0,193.14,26.375915188145832,11,2013,2,0,1207.17,20,0,1,0,1,14
4,0.5,-308.58,26.375915188145832,8,2013,1,0,1205.3279873285242,13,3,3,4,2,13
5,0.1,111.69,26.375915188145832,8,2012,3,0,1205.3279873285242,9,1,1,4,0,4
2,0.0,69.66,26.375915188145832,11,2014,3,0,1266.96,13,1,2,0,2,6
6,0.0,34.56,26.375915188145832,12,2014,4,0,1205.3279873285242,12,3,3,0,2,6
3,0.0,73.8,26.375915188145832,12,2012,3,0,1302.48,20,1,0,0,0,4
8,0.2,64.6272,26.375915188145832,8,2014,0,0,1205.3279873285242,25,1,2,6,1,1
7,0.2,88.1804,26.375915188145832,3,2011,2,0,1763.608,30,0,0,6,2,13
8,0.1,246.456,26.375915188145832,11,2013,4,0,1205.3279873285242,1,3,3,0,2,13
8,0.3,-160.2952,26.375915188145832,11,2013,2,0,1205.3279873285242,6,3,3,6,0,16
8,0.0,72.0,26.375915188145832,12,2013,4,0,1205.3279873285242,27,1,3,1,1,14
5,0.0,648.6,26.375915188145832,12,2014,2,0,1205.3279873285242,10,3,3,5,0,4
5,0.0,200.25,26.375915188145832,4,2013,1,0,1205.3279873285242,16,1,2,4,2,13
5,0.0,136.05,26.375915188145832,8,2013,1,0,1205.3279873285242,27,3,3,0,2,11
3,0.0,134.4,26.375915188145832,1,2014,1,0,1612.8000000000002,14,1,2,5,0,16
3,0.0,163.1898,26.375915188145832,7,2011,1,0,1439.91,5,1,0,6,2,0
2,0.0,10.5,26.375915188145832,4,2014,1,0,1053.24,8,1,2,3,2,6
6,0.402,-264.84912,26.375915188145832,11,2013,5,1,1205.3279873285242,9,1,0,5,2,6
4,0.3,330.048,26.375915188145832,5,2011,1,0,1205.3279873285242,24,1,2,0,0,16
5,0.2,-62.7725,26.375915188145832,9,2013,2,0,1477.0,18,0,2,6,1,14
4,0.0,182.28,26.375915188145832,10,2013,1,0,1205.3279873285242,29,3,2,4,2,6
2,0.0,61.62,26.375915188145832,12,2012,3,0,493.2,13,0,0,1,2,13
4,0.0,83.88,26.375915188145832,1,2013,0,0,1342.08,28,0,0,1,2,0
3,0.2,71.772,26.375915188145832,7,2011,4,0,2153.16,22,1,2,6,0,5
8,0.2,50.396,26.375915188145832,8,2011,4,0,1205.3279873285242,12,1,3,6,2,13
3,0.0,264.66,26.375915188145832,7,2014,4,0,1587.96,4,1,2,5,0,16
2,0.0,235.8,26.375915188145832,7,2014,5,1,1429.44,5,1,1,1,2,6
3,0.7,-643.71,26.375915188145832,3,2013,3,0,1347.3000000000002,14,0,2,6,2,11
6,0.1,214.74,26.375915188145832,5,2011,3,0,1205.3279873285242,12,0,0,4,1,14
3,0.0,315.99,26.375915188145832,8,2013,5,1,2154.6000000000004,17,1,3,4,2,6
3,0.3,-255.96,26.375915188145832,12,2014,4,0,1990.17,26,1,3,0,0,16
4,0.1,77.748,26.375915188145832,8,2013,3,0,1205.3279873285242,29,0,0,0,0,5
3,0.1,-0.009,26.375915188145832,4,2014,5,1,1429.083,26,2,3,4,0,5
6,0.6,-416.52,26.375915188145832,11,2012,0,0,1205.3279873285242,5,1,1,3,1,14
3,0.2,-75.5958,26.375915188145832,5,2013,5,1,1295.9279999999999,4,1,0,6,2,0
2,0.3,-5.524,26.375915188145832,3,2013,3,0,773.36,14,0,2,6,0,5
2,0.0,119.0,26.375915188145832,5,2011,1,0,1700.0,24,3,3,5,2,13
14,0.4,-216.384,26.375915188145832,10,2012,1,0,1205.3279873285242,23,1,1,0,2,0
5,0.0,585.6,26.375915188145832,8,2013,4,0,1205.3279873285242,16,0,2,0,2,6
9,0.5,-227.88,26.375915188145832,9,2014,0,0,1205.3279873285242,8,3,3,4,0,4
8,0.2,-172.7328,26.375915188145832,8,2013,5,1,1205.3279873285242,24,2,3,6,1,14
3,0.4,-150.732,26.375915188145832,11,2012,6,1,1937.844,11,3,0,5,1,1
3,0.2,107.802,26.375915188145832,1,2013,5,1,1205.3279873285242,5,3,3,0,0,16
6,0.0,215.64,26.375915188145832,11,2013,5,1,1205.3279873285242,9,1,3,3,1,14
7,0.0,334.1142,26.375915188145832,3,2011,4,0,1205.3279873285242,18,3,3,6,1,14
3,0.17,-134.8956,26.375915188145832,10,2013,3,0,1205.3279873285242,17,3,3,0,1,1
6,0.0,36.36,26.375915188145832,8,2014,1,0,1205.3279873285242,26,1,2,0,2,0
1,0.0,229.98,26.375915188145832,7,2013,2,0,638.91,10,1,2,1,2,13
3,0.0,41.46,26.375915188145832,5,2014,5,1,889.02,31,3,0,5,0,4
8,0.1,201.864,26.375915188145832,9,2014,4,0,1205.3279873285242,26,3,3,4,0,5
3,0.6,-140.724,26.375915188145832,10,2013,4,0,1205.9279999999999,11,3,1,0,0,16
7,0.0,633.22,26.375915188145832,2,2014,2,0,1205.3279873285242,26,3,3,5,0,4
7,0.0,29.54,26.375915188145832,5,2013,0,0,1205.3279873285242,6,3,3,5,1,14
3,0.0,129.06,26.375915188145832,9,2014,2,0,1205.3279873285242,3,3,3,0,0,4
4,0.402,-164.2672,26.375915188145832,12,2012,1,0,1205.3279873285242,25,2,3,5,2,6
9,0.5,-621.27,26.375915188145832,11,2012,4,0,1205.3279873285242,2,3,3,4,0,5
8,0.6,-1694.592,26.375915188145832,12,2014,0,0,1205.3279873285242,15,1,3,4,0,5
5,0.1,117.81,26.375915188145832,6,2012,2,0,1205.3279873285242,13,1,1,0,1,1
9,0.0,88.83,26.375915188145832,9,2013,3,0,1205.3279873285242,5,1,0,4,1,2
4,0.0,264.6,26.375915188145832,10,2012,0,0,1205.3279873285242,15,3,3,1,0,4
12,0.6,-701.352,26.375915188145832,7,2013,1,0,1205.3279873285242,23,3,3,3,0,5
8,0.0,12.24,26.375915188145832,8,2014,1,0,1205.3279873285242,26,1,2,0,1,2
4,0.1,309.444,26.375915188145832,1,2014,4,0,1205.3279873285242,17,0,2,4,1,14
6,0.15,-36.294,26.375915188145832,10,2011,4,0,1205.3279873285242,28,1,0,6,0,4
4,0.1,613.836,26.375915188145832,4,2014,0,0,1205.3279873285242,14,1,2,4,0,4
3,0.2,31.2,26.375915188145832,8,2014,4,0,1872.72,22,0,2,5,0,4
5,0.0,4.2,26.375915188145832,10,2013,0,0,2131.5,21,1,0,4,2,11
7,0.002,150.92392,26.375915188145832,8,2011,0,0,1205.3279873285242,22,3,3,5,2,6
7,0.1,-0.021,26.375915188145832,10,2014,5,1,1205.3279873285242,25,3,3,0,0,4
3,0.0,171.12,26.375915188145832,11,2013,2,0,1092.42,20,1,0,5,2,13
7,0.002,220.65176,26.375915188145832,4,2012,3,0,1205.3279873285242,19,2,3,5,2,6
4,0.2,41.232,26.375915188145832,11,2014,4,0,1205.3279873285242,21,1,0,5,0,4
1,0.0,85.77,26.375915188145832,6,2012,1,0,245.13,5,0,0,0,2,0
4,0.0,79.28,26.375915188145832,8,2012,0,0,1322.56,6,0,2,5,0,4
3,0.0,84.24,26.375915188145832,11,2011,3,0,1053.27,24,1,0,4,2,11
6,0.5,-152.82,26.375915188145832,5,2013,2,0,1205.3279873285242,1,1,2,4,1,14
2,0.0,90.84,26.375915188145832,12,2014,3,0,1205.3279873285242,25,3,3,4,1,1
2,0.2,71.99,26.375915188145832,7,2011,4,0,1151.84,1,1,3,6,2,13
6,0.0,646.38,26.375915188145832,2,2014,1,0,1205.3279873285242,18,3,2,2,2,0
2,0.0,395.58,26.375915188145832,10,2013,3,0,1798.32,17,3,3,1,0,16
4,0.0,406.56,26.375915188145832,10,2011,5,1,1205.3279873285242,1,1,3,1,2,0
3,0.07,393.4368,26.375915188145832,8,2014,2,0,1205.3279873285242,27,3,3,0,2,6
6,0.37,-337.2948,26.375915188145832,11,2014,3,0,1205.3279873285242,20,3,0,0,0,4
6,0.0,229.2,26.375915188145832,8,2013,1,0,1205.3279873285242,27,1,0,5,1,1
10,0.0,179.4,26.375915188145832,2,2012,5,1,1205.3279873285242,18,1,3,4,2,0
6,0.0,91.98,26.375915188145832,4,2011,3,0,1205.3279873285242,14,1,3,1,1,1
2,0.0,371.316,26.375915188145832,8,2014,1,0,1687.8,19,1,3,6,2,0
7,0.0,171.15,26.375915188145832,7,2012,4,0,1205.3279873285242,6,1,2,4,1,2
4,0.0,357.12,26.375915188145832,7,2012,1,0,1205.3279873285242,3,3,3,1,1,14
2,0.0,91.38,26.375915188145832,11,2012,3,0,1828.56,1,3,3,0,0,5
3,0.17,171.4185,26.375915188145832,1,2012,3,0,1581.0255000000002,26,1,0,0,1,14
4,0.1,88.044,26.375915188145832,8,2014,1,0,2113.776,5,3,0,0,2,6
3,0.1,127.944,26.375915188145832,9,2014,4,0,1646.0819999999999,19,1,2,4,1,14
2,0.1,246.852,26.375915188145832,6,2012,3,0,1645.704,28,3,3,4,0,5
1,0.27,-109.9365,26.375915188145832,1,2011,2,0,334.3035,26,1,0,0,0,5
2,0.0,122.16,26.375915188145832,8,2014,0,0,1205.3279873285242,4,3,2,1,0,16
2,0.0,18.06,26.375915188145832,11,2011,2,0,1207.08,9,1,2,2,2,11
5,0.1,23.49,26.375915188145832,6,2014,1,0,1205.3279873285242,17,3,3,4,0,5
9,0.0,341.28,26.375915188145832,10,2013,1,0,1205.3279873285242,8,3,3,4,2,6
5,0.1,-37.83,26.375915188145832,10,2014,2,0,1205.3279873285242,8,3,3,0,2,6
5,0.0,31.35,26.375915188145832,7,2014,1,0,1205.3279873285242,1,1,3,0,0,4
2,0.1,141.888,26.375915188145832,9,2014,3,0,1110.456,18,1,1,4,1,1
7,0.0,443.94,26.375915188145832,9,2013,1,0,1205.3279873285242,24,3,3,0,2,13
3,0.07,435.888,26.375915188145832,10,2014,0,0,1205.3279873285242,20,3,3,0,0,4
5,0.002,85.7746,26.375915188145832,5,2013,2,0,1205.3279873285242,29,3,3,5,2,6
5,0.0,26.55,26.375915188145832,8,2012,3,0,1205.3279873285242,23,1,0,0,0,5
3,0.1,-96.255,26.375915188145832,6,2014,1,0,1205.3279873285242,24,3,3,0,0,5
5,0.1,7.26,26.375915188145832,4,2012,3,0,1090.8,26,0,0,4,1,14
2,0.0,334.86,26.375915188145832,9,2013,2,0,1762.68,4,1,3,4,0,4
2,0.1,39.24,26.375915188145832,12,2011,3,0,706.32,29,0,2,0,0,4
2,0.0,1114.512,26.375915188145832,11,2012,4,0,1205.3279873285242,9,1,3,6,2,11
3,0.0,357.18,26.375915188145832,10,2013,6,1,1205.3279873285242,13,2,3,5,0,5
6,0.002,279.07728,26.375915188145832,10,2011,0,0,1205.3279873285242,3,0,0,5,2,6
4,0.0,43.2,26.375915188145832,12,2011,4,0,1205.3279873285242,16,3,3,0,0,16
5,0.2,38.56,26.375915188145832,12,2014,1,0,1928.8,9,1,1,5,0,5
2,0.0,10.5,26.375915188145832,1,2011,5,1,1053.24,15,3,2,4,2,6
6,0.0,300.78,26.375915188145832,11,2014,2,0,1205.3279873285242,26,3,3,0,2,6
4,0.0,7.1864,26.375915188145832,5,2011,4,0,1437.28,27,1,1,6,1,14
3,0.1,13.617,26.375915188145832,6,2014,0,0,1205.3279873285242,30,3,3,4,0,5
6,0.0,175.86,26.375915188145832,9,2011,3,0,1205.3279873285242,1,1,3,0,2,13
3,0.65,-813.393,26.375915188145832,9,2013,4,0,2033.451,20,3,0,4,2,13
3,0.2,124.485,26.375915188145832,10,2012,2,0,1195.056,31,0,1,6,1,3
5,0.1,-56.175,26.375915188145832,12,2014,4,0,1205.3279873285242,5,3,3,4,1,1
3,0.1,97.65,26.375915188145832,12,2013,2,0,1205.3279873285242,25,3,3,0,0,5
6,0.0,31.5,26.375915188145832,6,2013,0,0,1205.3279873285242,10,3,3,4,2,6
8,0.0,187.92,26.375915188145832,11,2014,4,0,1205.3279873285242,14,3,3,0,0,4
2,0.0,36.42,26.375915188145832,8,2011,3,0,1457.28,4,1,2,3,0,4
7,0.4,-526.722,26.375915188145832,8,2014,3,0,1205.3279873285242,14,3,3,4,2,11
6,0.2,-337.806,26.375915188145832,10,2012,2,0,1205.3279873285242,10,1,3,6,1,14
3,0.0,159.39,26.375915188145832,6,2013,1,0,1205.3279873285242,4,3,3,0,2,6
2,0.0,203.58,26.375915188145832,8,2014,4,0,1272.72,29,3,2,1,2,6
7,0.0,183.12,26.375915188145832,10,2014,1,0,1205.3279873285242,14,1,0,4,1,2
6,0.0,320.94,26.375915188145832,11,2011,4,0,1205.3279873285242,4,3,3,4,0,4
2,0.0,332.88,26.375915188145832,6,2014,3,0,1513.2,5,3,2,3,2,6
4,0.0,73.08,26.375915188145832,3,2013,0,0,1205.3279873285242,18,3,3,3,0,4
5,0.2,51.4975,26.375915188145832,10,2014,4,0,1205.3279873285242,24,3,2,6,2,13
4,0.0,404.64,26.375915188145832,1,2014,4,0,1205.3279873285242,24,1,3,3,2,11
8,0.7,-1576.824,26.375915188145832,12,2012,0,0,1205.3279873285242,24,3,3,1,0,16
14,0.0,228.48,26.375915188145832,8,2011,3,0,1205.3279873285242,4,3,3,3,0,4
3,0.0,167.94,26.375915188145832,11,2013,1,0,1205.3279873285242,19,1,3,4,2,11
4,0.002,132.47888,26.375915188145832,3,2013,2,0,1205.3279873285242,27,3,2,5,2,6
9,0.2,152.388,26.375915188145832,9,2012,1,0,1205.3279873285242,18,1,2,6,2,0
1,0.0,178.5,26.375915188145832,12,2014,2,0,637.5,17,3,2,3,2,13
8,0.5,-392.16,26.375915188145832,12,2014,0,0,1205.3279873285242,29,0,0,4,0,5
5,0.0,204.9,26.375915188145832,3,2014,5,1,1205.3279873285242,22,1,3,0,2,13
5,0.35,-832.665,26.375915188145832,6,2013,5,1,1205.3279873285242,29,3,3,4,0,16
3,0.4,-142.071,26.375915188145832,5,2013,3,0,1111.8600000000001,2,3,0,6,0,16
8,0.1,-0.216,26.375915188145832,6,2014,5,1,1205.3279873285242,21,1,3,0,0,4
4,0.0,292.56,26.375915188145832,3,2014,0,0,1205.3279873285242,31,3,3,3,2,6
6,0.1,83.142,26.375915188145832,7,2013,6,1,1205.3279873285242,14,3,0,4,0,4
2,0.6,-503.744,26.375915188145832,12,2013,4,0,982.912,20,0,0,5,0,16
3,0.0,303.48,26.375915188145832,1,2012,0,0,1205.3279873285242,9,3,3,4,2,11
4,0.1,277.74,26.375915188145832,6,2012,2,0,1205.3279873285242,27,3,2,0,1,14
5,0.1,113.235,26.375915188145832,11,2014,5,1,1205.3279873285242,8,1,2,4,1,14
2,0.002,34.30984,26.375915188145832,9,2013,3,0,1008.13968,26,1,2,5,2,6
2,0.0,1270.99,26.375915188145832,2,2012,1,0,1205.3279873285242,21,3,3,6,1,3
3,0.0,65.52,26.375915188145832,8,2014,0,0,1513.08,4,1,2,4,2,13
6,0.0,296.1,26.375915188145832,8,2012,0,0,1205.3279873285242,6,1,2,3,2,13
1,0.0,235.41,26.375915188145832,10,2013,1,0,636.3,15,1,2,0,2,13
8,0.0,251.28,26.375915188145832,6,2012,1,0,1205.3279873285242,12,2,3,1,2,11
4,0.4,-42.696,26.375915188145832,1,2014,2,0,1205.3279873285242,29,3,2,0,2,6
3,0.5,-979.65,26.375915188145832,6,2014,3,0,1205.3279873285242,19,3,3,4,0,16
2,0.3,-62.34,26.375915188145832,7,2011,4,0,1245.72,1,1,2,0,0,16
3,0.0,44.88,26.375915188145832,9,2014,2,0,1224.9,17,1,0,5,1,14
14,0.0,68.04,26.375915188145832,6,2012,1,0,1205.3279873285242,12,3,0,1,2,0
4,0.0,17.16,26.375915188145832,12,2013,1,0,1205.3279873285242,3,3,0,4,0,4
5,0.0,719.85,26.375915188145832,12,2014,4,0,1205.3279873285242,19,3,1,4,2,6
2,0.0,405.72,26.375915188145832,8,2012,0,0,1656.12,13,0,0,4,0,4
2,0.0,51.42,26.375915188145832,6,2011,2,0,1205.3279873285242,22,3,3,0,2,13
1,0.0,70.08,26.375915188145832,11,2014,4,0,637.35,21,1,2,1,2,13
4,0.0,183.36,26.375915188145832,12,2014,0,0,1205.3279873285242,15,1,0,3,2,6
6,0.2,141.792,26.375915188145832,6,2014,2,0,1205.3279873285242,18,1,2,5,0,4
3,0.0,150.39,26.375915188145832,10,2011,4,0,1735.83,7,3,0,0,2,6
4,0.0,322.32,26.375915188145832,12,2013,1,0,1205.3279873285242,31,3,0,1,1,14
10,0.0,290.0,26.375915188145832,9,2014,5,1,1205.3279873285242,13,3,2,5,0,5
2,0.0,26.04,26.375915188145832,11,2014,3,0,1737.28,20,0,1,5,2,13
2,0.2,41.88,26.375915188145832,5,2013,2,0,1116.8,29,2,3,6,2,11
2,0.15,2.874,26.375915188145832,3,2011,3,0,491.028,24,0,0,4,2,13
3,0.0,19.89,26.375915188145832,8,2014,0,0,1193.67,11,1,1,0,2,13
3,0.2,269.7,26.375915188145832,12,2011,0,0,1205.3279873285242,5,2,3,5,0,5
6,0.4,-115.176,26.375915188145832,10,2012,5,1,1205.3279873285242,20,2,3,5,0,4
8,0.0,305.76,26.375915188145832,10,2011,2,0,1205.3279873285242,12,1,3,4,2,13
2,0.1,189.438,26.375915188145832,9,2014,1,0,1704.996,2,3,3,0,0,5
7,0.0,340.41,26.375915188145832,1,2013,1,0,1205.3279873285242,1,3,3,0,0,4
3,0.0,279.36,26.375915188145832,11,2013,0,0,1904.8500000000001,25,1,3,4,1,14
4,0.1,144.816,26.375915188145832,9,2013,5,1,1797.984,28,3,1,4,0,4
3,0.2,-17.4588,26.375915188145832,7,2011,1,0,2095.056,12,1,3,6,0,16
3,0.2,31.5825,26.375915188145832,10,2011,3,0,1515.96,20,0,2,6,1,14
2,0.0,280.2,26.375915188145832,5,2012,0,0,1648.56,28,3,2,1,0,4
7,0.0,340.83,26.375915188145832,12,2011,4,0,1205.3279873285242,9,3,3,4,0,4
4,0.0,60.48,26.375915188145832,7,2014,3,0,1205.3279873285242,3,1,1,4,2,13
5,0.1,124.005,26.375915188145832,5,2012,1,0,1205.3279873285242,22,1,3,0,2,13
6,0.1,315.072,26.375915188145832,11,2013,4,0,1205.3279873285242,22,3,3,4,0,4
5,0.2,45.294,26.375915188145832,9,2011,1,0,1205.3279873285242,27,1,3,6,0,5
2,0.07,184.4832,26.375915188145832,12,2013,2,0,1183.4064,11,1,0,0,2,6
4,0.0,523.68,26.375915188145832,5,2011,3,0,1205.3279873285242,5,3,3,4,2,6
3,0.0,104.49,26.375915188145832,1,2013,1,0,1493.1,29,1,3,0,0,5
3,0.0,97.38,26.375915188145832,6,2014,6,1,1205.3279873285242,29,3,3,4,0,5
4,0.17,12.0756,26.375915188145832,7,2014,1,0,2016.3024,29,1,3,0,2,13
7,0.2,643.9825,26.375915188145832,8,2011,1,0,1205.3279873285242,9,3,3,6,1,3
4,0.0,124.2,26.375915188145832,9,2012,1,0,1205.3279873285242,4,1,3,4,2,6
3,0.35,-185.5575,26.375915188145832,4,2013,4,0,2127.9375,26,2,3,0,0,4
9,0.0,498.96,26.375915188145832,2,2012,3,0,1205.3279873285242,2,3,3,0,2,13
5,0.0,157.65,26.375915188145832,3,2013,4,0,1205.3279873285242,29,3,2,0,0,5
1,0.0,284.22,26.375915188145832,1,2014,0,0,568.47,20,1,0,1,1,1
2,0.0,110.34,26.375915188145832,12,2011,1,0,513.48,20,1,1,1,1,14
3,0.0,66.9546,26.375915188145832,11,2012,3,0,1115.91,8,0,2,6,2,0
1,0.0,194.73,26.375915188145832,8,2012,4,0,463.68,10,2,3,3,0,5
9,0.5,-313.875,26.375915188145832,8,2014,3,0,1205.3279873285242,21,0,2,4,0,5
5,0.0,30.3,26.375915188145832,10,2013,2,0,1205.3279873285242,30,1,2,0,2,0
6,0.0,235.9524,26.375915188145832,11,2011,5,1,1205.3279873285242,19,3,3,6,0,4
2,0.1,32.424,26.375915188145832,10,2014,1,0,1945.728,28,3,3,0,1,1
7,0.4,6.104,26.375915188145832,6,2013,1,0,1205.3279873285242,18,1,0,5,0,5
2,0.1,-7.29,26.375915188145832,5,2014,3,0,1306.26,1,3,2,0,0,4
3,0.1,-34.11,26.375915188145832,8,2012,2,0,1205.3279873285242,29,3,3,4,1,1
4,0.0,238.0,26.375915188145832,9,2013,0,0,1205.3279873285242,16,3,3,5,2,13
3,0.0,89.1,26.375915188145832,6,2014,2,0,1782.81,4,3,1,4,0,4
3,0.4,-411.498,26.375915188145832,6,2014,0,0,1205.3279873285242,23,2,3,0,0,5
6,0.1,24.786,26.375915188145832,5,2014,0,0,1205.3279873285242,19,3,0,4,1,14
3,0.0,202.77,26.375915188145832,3,2011,3,0,1560.33,10,3,1,4,2,13
5,0.0,413.25,26.375915188145832,10,2014,0,0,1205.3279873285242,13,3,3,0,2,0
1,0.0,305.31,26.375915188145832,9,2014,3,0,925.23,18,3,3,1,0,16
3,0.0,143.55,26.375915188145832,7,2014,0,0,1723.41,14,1,0,4,2,6
10,0.2,-178.56,26.375915188145832,9,2013,5,1,1205.3279873285242,14,3,0,4,0,5
3,0.0,10.3473,26.375915188145832,11,2011,2,0,1034.73,16,0,0,6,1,14
2,0.2,25.1808,26.375915188145832,11,2012,4,0,671.488,30,0,0,6,0,9
2,0.25,-83.145,26.375915188145832,9,2014,3,0,779.31,18,1,0,0,2,11
4,0.1,661.86,26.375915188145832,10,2011,0,0,1205.3279873285242,3,3,3,0,0,4
5,0.0,200.25,26.375915188145832,8,2012,2,0,1205.3279873285242,29,3,3,4,2,13
2,0.002,98.16256,26.375915188145832,3,2013,0,0,636.16512,18,0,1,5,2,6
9,0.0,286.38,26.375915188145832,11,2014,5,1,1205.3279873285242,8,2,3,5,1,14
2,0.0,117.36,26.375915188145832,12,2014,3,0,690.56,4,0,0,5,2,0
7,0.1,177.4206,26.375915188145832,9,2011,0,0,1205.3279873285242,19,1,1,6,0,5
2,0.15,166.617,26.375915188145832,8,2013,3,0,1287.954,1,1,2,4,2,6
1,0.0,148.5106,26.375915188145832,10,2013,4,0,315.98,18,0,0,6,1,3
4,0.0,153.48,26.375915188145832,10,2014,3,0,1205.3279873285242,16,1,3,0,2,13
3,0.6,-743.274,26.375915188145832,8,2013,5,1,1682.748,10,1,3,4,0,5
9,0.0,35.37,26.375915188145832,9,2014,3,0,1205.3279873285242,11,3,3,0,1,14
4,0.0,583.68,26.375915188145832,10,2014,1,0,1205.3279873285242,14,3,3,5,0,5
5,0.002,130.7326,26.375915188145832,12,2013,4,0,1205.3279873285242,20,3,3,5,2,6
3,0.2,434.9913,26.375915188145832,8,2011,0,0,1205.3279873285242,8,3,3,6,2,6
7,0.0,153.58,26.375915188145832,11,2014,3,0,1205.3279873285242,20,0,1,5,2,0
4,0.2,415.9896,26.375915188145832,3,2011,4,0,1205.3279873285242,18,3,3,6,2,11
5,0.0,416.7,26.375915188145832,4,2013,4,0,1205.3279873285242,5,3,3,4,2,6
5,0.0,72.3,26.375915188145832,1,2013,1,0,1205.3279873285242,29,1,2,4,2,0
4,0.2,-29.552,26.375915188145832,11,2014,1,0,1050.112,18,0,0,5,0,4
14,0.7,-1030.722,26.375915188145832,12,2012,1,0,1205.3279873285242,25,3,0,1,2,11
9,0.0,266.4522,26.375915188145832,2,2012,0,0,1205.3279873285242,6,2,3,6,0,5
3,0.4,74.9985,26.375915188145832,11,2014,0,0,1205.3279873285242,17,3,3,6,2,6
5,0.2,-204.3145,26.375915188145832,12,2013,3,0,1205.3279873285242,19,3,2,6,1,15
7,0.1,35.868,26.375915188145832,3,2012,2,0,1205.3279873285242,7,3,3,4,0,4
3,0.1,-42.129,26.375915188145832,11,2011,2,0,1205.3279873285242,2,3,3,4,0,5
3,0.4,-115.4958,26.375915188145832,11,2013,2,0,1484.9460000000001,27,1,3,6,2,13
8,0.0,455.2,26.375915188145832,5,2014,0,0,1205.3279873285242,19,1,2,5,0,4
2,0.0,6.24,26.375915188145832,6,2011,1,0,1256.88,28,1,3,4,2,11
5,0.0,670.9,26.375915188145832,9,2011,4,0,1205.3279873285242,9,3,3,5,0,4
2,0.0,148.74,26.375915188145832,6,2012,0,0,1653.12,11,3,3,1,0,4
8,0.2,15.84,26.375915188145832,5,2014,0,0,1205.3279873285242,26,2,3,5,0,4
7,0.0,327.5818,26.375915188145832,9,2012,1,0,1205.3279873285242,18,1,3,6,2,13
6,0.0,77.04,26.375915188145832,12,2014,0,0,1852.1999999999998,15,0,2,4,1,3
7,0.0,162.54,26.375915188145832,5,2011,0,0,1205.3279873285242,30,3,3,0,2,13
2,0.2,183.995,26.375915188145832,4,2013,4,0,1177.568,5,1,3,6,1,3
3,0.0,85.86,26.375915188145832,5,2014,3,0,1288.44,29,3,0,0,0,5
4,0.0,135.84,26.375915188145832,7,2013,3,0,1205.3279873285242,18,1,3,0,1,14
2,0.0,338.34,26.375915188145832,1,2011,3,0,1650.72,20,1,1,1,0,4
8,0.0,473.76,26.375915188145832,7,2013,2,0,1205.3279873285242,31,3,3,1,2,11
2,0.1,-22.74,26.375915188145832,12,2014,0,0,2044.44,8,3,3,4,1,1
3,0.0,403.47,26.375915188145832,5,2012,3,0,1205.3279873285242,31,3,2,0,2,11
2,0.0,364.26,26.375915188145832,12,2012,4,0,1205.3279873285242,28,3,3,4,1,1
9,0.0,329.4081,26.375915188145832,11,2013,1,0,1205.3279873285242,26,3,3,6,0,16
4,0.0,112.68,26.375915188145832,7,2014,4,0,1205.3279873285242,25,3,3,1,1,1
3,0.0,15.84,26.375915188145832,9,2014,3,0,1192.32,11,1,1,0,0,5
3,0.2,118.824,26.375915188145832,4,2011,3,0,1205.3279873285242,7,3,3,5,0,5
3,0.0,624.33,26.375915188145832,5,2014,5,1,1205.3279873285242,24,3,3,4,1,1
4,0.0,143.6288,26.375915188145832,9,2014,1,0,2051.84,16,1,3,6,0,5
5,0.2,302.373,26.375915188145832,4,2014,0,0,1205.3279873285242,14,1,0,6,1,3
3,0.0,4.92,26.375915188145832,6,2012,0,0,1478.52,18,0,1,5,2,0
8,0.0,1073.44,26.375915188145832,10,2011,3,0,1205.3279873285242,27,1,3,5,0,4
6,0.0,280.26,26.375915188145832,9,2012,0,0,1205.3279873285242,10,1,2,4,2,13
5,0.2,125.3,26.375915188145832,5,2011,1,0,1205.3279873285242,10,3,3,6,2,13
4,0.0,395.88,26.375915188145832,11,2011,3,0,1205.3279873285242,3,3,3,0,2,6
5,0.3,0.0,26.375915188145832,7,2013,2,0,1205.3279873285242,3,1,0,6,0,5
6,0.0,211.5,26.375915188145832,1,2011,4,0,1205.3279873285242,21,3,3,3,1,14
4,0.0,47.52,26.375915188145832,11,2014,4,0,1730.4,21,0,2,4,0,9
4,0.0,254.28,26.375915188145832,9,2011,3,0,1205.3279873285242,22,1,2,0,0,4
2,0.1,7.2,26.375915188145832,1,2011,5,1,1304.64,15,3,0,4,0,4
4,0.1,99.348,26.375915188145832,1,2014,1,0,1205.3279873285242,7,3,3,0,1,1
4,0.0,17.44,26.375915188145832,7,2014,1,0,1205.3279873285242,29,1,0,5,2,13
